"","FromChannelTitle","ChannelTitle","FromChannelId","ChannelId","Recommends","RecommendedViews","RecommendsPerVideo"
"1391","Blaire White","James Allsup","UCDmCBKaKOtOrEqgsL4-3C8Q","UCIZBXVGIJoJMXf8giib0IiQ",1,179461,0.0833333333333333
"1392","Blaire White","JRE Clips","UCDmCBKaKOtOrEqgsL4-3C8Q","UCnxGkOGNMqQEUMvroOWps6Q",1,179461,0.0833333333333333
"1393","Blaire White","StevenCrowder","UCDmCBKaKOtOrEqgsL4-3C8Q","UCIveFvW-ARp_B_RckhweNJw",1,179461,0.0833333333333333
"1394","Blaire White","The Daily Wire","UCDmCBKaKOtOrEqgsL4-3C8Q","UCaeO5vkdj5xOQHp4UmIN6dw",1,164031,0.0833333333333333
"1395","Bloomberg","Al Jazeera English","UCUMZ7gohGI9HcU9VNsr2FJQ","UCNye-wNBqNL5ZzHSJj3l8Bg",1,31919,0.0142857142857143
"1396","Bloomberg","BEME News","UCUMZ7gohGI9HcU9VNsr2FJQ","UCY0YIply-je0EhSWLgpftVw",1,91861,0.0142857142857143
"1397","Bloomberg","CNBC","UCUMZ7gohGI9HcU9VNsr2FJQ","UCvJJ_dzjViJCoLf5uKUTwoA",1,91861,0.0142857142857143
"1398","Bloomberg","PBS NewsHour","UCUMZ7gohGI9HcU9VNsr2FJQ","UC6ZFN9Tx6xh-skXCuRHCDpQ",1,36244,0.0142857142857143
"1399","Bloomberg","PragerU","UCUMZ7gohGI9HcU9VNsr2FJQ","UCZWlSUNDvCCS1hBiXV0zKcA",1,31919,0.0142857142857143
"1400","Bloomberg","RT America","UCUMZ7gohGI9HcU9VNsr2FJQ","UCczrL-2b-gYK3l4yDld4XlQ",1,64873,0.0142857142857143
"1401","Bloomberg","VICE News","UCUMZ7gohGI9HcU9VNsr2FJQ","UCZaT_X_mc0BI-djXOlfhqWQ",1,31919,0.0142857142857143
"1402","Brittany Pettibone","Computing Forever","UCesrUK_dMDBZAf7cnjQPdgQ","UCT9D87j5W7PtE7NHOR5DUOQ",1,9521,0.02
"1403","Brittany Pettibone","Fox News","UCesrUK_dMDBZAf7cnjQPdgQ","UCXIJgqnII2ZOINSWNOGFThA",1,9521,0.02
"1404","Brittany Pettibone","James Allsup","UCesrUK_dMDBZAf7cnjQPdgQ","UCIZBXVGIJoJMXf8giib0IiQ",1,30039,0.02
"1405","Brittany Pettibone","JRE Clips","UCesrUK_dMDBZAf7cnjQPdgQ","UCnxGkOGNMqQEUMvroOWps6Q",1,26319,0.02
"1406","Brittany Pettibone","PragerU","UCesrUK_dMDBZAf7cnjQPdgQ","UCZWlSUNDvCCS1hBiXV0zKcA",1,26319,0.02
"1407","Brittany Pettibone","Rebel Media","UCesrUK_dMDBZAf7cnjQPdgQ","UCGy6uV7yqGWDeUWTZzT3ZEg",1,22960,0.02
"1408","Brittany Pettibone","The Daily Wire","UCesrUK_dMDBZAf7cnjQPdgQ","UCaeO5vkdj5xOQHp4UmIN6dw",1,9521,0.02
"1409","Brittany Pettibone","The Liberty Hound","UCesrUK_dMDBZAf7cnjQPdgQ","UCsGg9JQ4X7u2A6gCEmtVRmw",1,30039,0.02
"1410","Bunty King","Hunter Avallone","UCka_dz0F1gYuvN8LTefNcJQ","UCDgchsbJnrX604K-xWsd-fQ",1,4929,0.05
"1411","Bunty King","James Allsup","UCka_dz0F1gYuvN8LTefNcJQ","UCIZBXVGIJoJMXf8giib0IiQ",1,4929,0.05
"1412","Bunty King","SomeBlackGuy","UCka_dz0F1gYuvN8LTefNcJQ","UC7e57qWIEAZTQAaFwHpKdlw",1,3996,0.05
"1413","BuzzFeed News","Democracy Now!","UCf4FYTsGFFcdc68AUPIU3RA","UCzuqE7-t13O4NIDYJfakrhw",1,48365,0.0166666666666667
"1414","BuzzFeed News","ReasonTV","UCf4FYTsGFFcdc68AUPIU3RA","UC0uVZd8N7FfIZnPu0y7o95A",1,2289,0.0166666666666667
"1415","Chris Ray Gun","Atheism-is-Unstoppable-2","UCctjGdm2NlMNzIlxz02IsXA","UCXyLkBdJzh3SfFw6GvHkXKw",1,254854,0.0666666666666667
"1416","Chris Ray Gun","JRE Clips","UCctjGdm2NlMNzIlxz02IsXA","UCnxGkOGNMqQEUMvroOWps6Q",1,243641,0.0666666666666667
"1417","Chris Ray Gun","Tim Pool","UCctjGdm2NlMNzIlxz02IsXA","UCG749Dj4V2fKa143f8sE60Q",1,254854,0.0666666666666667
"1418","Coach Red Pill","Black Pigeon Speaks","UC5tEELgWBfKbA9fVPRzBzPQ","UCmrLCXSDScliR7q8AxxjvXg",1,2749,0.0121951219512195
"1419","Coach Red Pill","David Icke","UC5tEELgWBfKbA9fVPRzBzPQ","UCAhmDfQ1LfOYECmNNWgXJ7Q",1,21976,0.0121951219512195
"1420","Coach Red Pill","Democracy Now!","UC5tEELgWBfKbA9fVPRzBzPQ","UCzuqE7-t13O4NIDYJfakrhw",1,2294,0.0121951219512195
"1421","Coach Red Pill","Fox News","UC5tEELgWBfKbA9fVPRzBzPQ","UCXIJgqnII2ZOINSWNOGFThA",1,1585,0.0121951219512195
"1422","Coach Red Pill","PJ Media","UC5tEELgWBfKbA9fVPRzBzPQ","UCWq53_f3zgMcWuE-XFKSpyQ",1,2556,0.0121951219512195
"1423","Coach Red Pill","Rebel Media","UC5tEELgWBfKbA9fVPRzBzPQ","UCGy6uV7yqGWDeUWTZzT3ZEg",1,38354,0.0121951219512195
"1424","Coach Red Pill","The Agenda with Steve Paikin","UC5tEELgWBfKbA9fVPRzBzPQ","UCu_u-P3cBFO7D-sAjxd_I-w",1,2556,0.0121951219512195
"1425","David Heavener","The Next News Network","UCLMjHGVwfhKfPVd2LarCAjw","UCLoNQH9RCndfUGOb2f7E1Ew",1,10134,0.0126582278481013
"1426","David Heavener","VICE News","UCLMjHGVwfhKfPVd2LarCAjw","UCZaT_X_mc0BI-djXOlfhqWQ",1,55164,0.0126582278481013
"1427","David Icke","CNN","UCAhmDfQ1LfOYECmNNWgXJ7Q","UCupvZG-5ko_eiXAupbDfxWw",1,82193,0.00840336134453781
"1428","David Icke","Democracy Now!","UCAhmDfQ1LfOYECmNNWgXJ7Q","UCzuqE7-t13O4NIDYJfakrhw",1,82193,0.00840336134453781
"1429","David Icke","Fox News","UCAhmDfQ1LfOYECmNNWgXJ7Q","UCXIJgqnII2ZOINSWNOGFThA",1,82193,0.00840336134453781
"1430","David Icke","JRE Clips","UCAhmDfQ1LfOYECmNNWgXJ7Q","UCnxGkOGNMqQEUMvroOWps6Q",1,21978,0.00840336134453781
"1431","David Icke","TheRealNews","UCAhmDfQ1LfOYECmNNWgXJ7Q","UCrmm_7RDZJeQzq2-wvmjueg",1,82193,0.00840336134453781
"1432","Democracy At Work","CNBC","UCK-6FjMu9OI8i0Fo6bkW0VA","UCvJJ_dzjViJCoLf5uKUTwoA",1,11579,0.01
"1433","Democracy At Work","CNBC Television","UCK-6FjMu9OI8i0Fo6bkW0VA","UCrp_UI8XtuYfpiqluWLD7Lw",1,11579,0.01
"1434","Democracy At Work","CNN","UCK-6FjMu9OI8i0Fo6bkW0VA","UCupvZG-5ko_eiXAupbDfxWw",1,653,0.01
"1435","Democracy At Work","PragerU","UCK-6FjMu9OI8i0Fo6bkW0VA","UCZWlSUNDvCCS1hBiXV0zKcA",1,15424,0.01
"1436","Democracy At Work","Rebel HQ","UCK-6FjMu9OI8i0Fo6bkW0VA","UCuMo0RRtnNDuMB8DV5stEag",1,1049,0.01
"1437","Democracy At Work","The Agenda with Steve Paikin","UCK-6FjMu9OI8i0Fo6bkW0VA","UCu_u-P3cBFO7D-sAjxd_I-w",1,54238,0.01
"1438","Democracy At Work","The Economist","UCK-6FjMu9OI8i0Fo6bkW0VA","UC0p5jTq6Xx_DosDFxVXnWaQ",1,2392,0.01
"1439","Democracy At Work","The Jimmy Dore Show","UCK-6FjMu9OI8i0Fo6bkW0VA","UC3M7l8ved_rYQ45AVzS0RGA",1,2392,0.01
"1440","Democracy At Work","Turning Point USA","UCK-6FjMu9OI8i0Fo6bkW0VA","UCVrK_pMRp_q8IelpfUCTGLQ",1,653,0.01
"1441","Democracy At Work","Vox","UCK-6FjMu9OI8i0Fo6bkW0VA","UCLXo7UDZvByw2ixzpQCufnA",1,653,0.01
"1442","Destiny","Blaire White","UC554eY5jNUfDq3yDOJYirOQ","UCDmCBKaKOtOrEqgsL4-3C8Q",1,29309,0.0172413793103448
"1443","Destiny","The Majority Report w/ Sam Seder","UC554eY5jNUfDq3yDOJYirOQ","UC-3jIAlnQmbbVMV6gR7K8aQ",1,50700,0.0172413793103448
"1444","Domination Station","Democracy Now!","UCqxzXCQqNQ9wSwHPtZKHrlQ","UCzuqE7-t13O4NIDYJfakrhw",1,1119,0.1
"1445","Domination Station","Fox News","UCqxzXCQqNQ9wSwHPtZKHrlQ","UCXIJgqnII2ZOINSWNOGFThA",1,1119,0.1
"1446","Domination Station","GLOBAL News","UCqxzXCQqNQ9wSwHPtZKHrlQ","UCh2p1Pb4o-NXQsbL__ikakw",1,1119,0.1
"1447","Don't Walk, Run! Productions","AdamKokesh","UCwpDBy43upJR7LZLrgnKkPA","UC0RJJ_Wm7jyOU9eY10LgcwA",1,299522,0.02
"1448","Don't Walk, Run! Productions","HuffPost","UCwpDBy43upJR7LZLrgnKkPA","UCZfsrIV68Oegr5bJgAMLBDA",1,274087,0.02
"1449","Don't Walk, Run! Productions","ReasonTV","UCwpDBy43upJR7LZLrgnKkPA","UC0uVZd8N7FfIZnPu0y7o95A",1,133840,0.02
"1450","Don't Walk, Run! Productions","SJWCentral","UCwpDBy43upJR7LZLrgnKkPA","UC-jlxuVAVEl2PXTaGno7gSA",1,133840,0.02
"1451","Don't Walk, Run! Productions","The Liberty Hound","UCwpDBy43upJR7LZLrgnKkPA","UCsGg9JQ4X7u2A6gCEmtVRmw",1,108431,0.02
"1452","Don't Walk, Run! Productions","Tim Pool","UCwpDBy43upJR7LZLrgnKkPA","UCG749Dj4V2fKa143f8sE60Q",1,133840,0.02
"1453","Don't Walk, Run! Productions","VICE News","UCwpDBy43upJR7LZLrgnKkPA","UCZaT_X_mc0BI-djXOlfhqWQ",1,8013,0.02
"1454","Don't Walk, Run! Productions","Vox","UCwpDBy43upJR7LZLrgnKkPA","UCLXo7UDZvByw2ixzpQCufnA",1,299522,0.02
"1455","feministfrequency","Fox News","UC7Edgk9RxP7Fm7vjQ1d-cDA","UCXIJgqnII2ZOINSWNOGFThA",1,1103,0.02
"1456","feministfrequency","No Bullshit","UC7Edgk9RxP7Fm7vjQ1d-cDA","UCZNk7Jjb2t8EuBdgn4Zj1cw",1,3044,0.02
"1457","feministfrequency","Project Veritas","UC7Edgk9RxP7Fm7vjQ1d-cDA","UCL9PlYkRD3Q-RZca6CCnPKw",1,1103,0.02
"1458","feministfrequency","The Rubin Report","UC7Edgk9RxP7Fm7vjQ1d-cDA","UCJdKr0Bgd_5saZYqLCa9mng",1,3044,0.02
"1459","Fleccas Talks","Anthony Brian Logan","UCIpwPuJsrboNnf200oV8cWQ","UCu8ebUHoKbhVY0tavNdhwvw",1,908213,0.05
"1460","Fleccas Talks","Domination Station","UCIpwPuJsrboNnf200oV8cWQ","UCqxzXCQqNQ9wSwHPtZKHrlQ",1,908213,0.05
"1461","Fleccas Talks","KGP TV","UCIpwPuJsrboNnf200oV8cWQ","UCeZ3rXtghQn72DPeeH4Tu7g",1,334969,0.05
"1462","Fleccas Talks","SJWCentral","UCIpwPuJsrboNnf200oV8cWQ","UC-jlxuVAVEl2PXTaGno7gSA",1,908213,0.05
"1463","Fleccas Talks","The Liberty Hound","UCIpwPuJsrboNnf200oV8cWQ","UCsGg9JQ4X7u2A6gCEmtVRmw",1,334969,0.05
"1464","Fleccas Talks","Turning Point USA","UCIpwPuJsrboNnf200oV8cWQ","UCVrK_pMRp_q8IelpfUCTGLQ",1,908213,0.05
"1465","Fleccas Talks","YAFTV","UCIpwPuJsrboNnf200oV8cWQ","UC4-AGCUwX7C-D4BsBook9fQ",1,908213,0.05
"1466","Hunter Avallone","James Allsup","UCDgchsbJnrX604K-xWsd-fQ","UCIZBXVGIJoJMXf8giib0IiQ",1,175698,0.0555555555555556
"1467","Hunter Avallone","KGP TV","UCDgchsbJnrX604K-xWsd-fQ","UCeZ3rXtghQn72DPeeH4Tu7g",1,175005,0.0555555555555556
"1468","Hunter Avallone","SJWCentral","UCDgchsbJnrX604K-xWsd-fQ","UC-jlxuVAVEl2PXTaGno7gSA",1,104503,0.0555555555555556
"1469","Jeff Holiday","JRE Clips","UCAldq8BAAGdsX9UyK_09-ZA","UCnxGkOGNMqQEUMvroOWps6Q",1,39464,0.0232558139534884
"1470","Jeff Holiday","RT America","UCAldq8BAAGdsX9UyK_09-ZA","UCczrL-2b-gYK3l4yDld4XlQ",1,12193,0.0232558139534884
"1471","Jeff Holiday","Stefan Molyneux","UCAldq8BAAGdsX9UyK_09-ZA","UCC3L8QaxqEGUiBC252GHy3w",1,12193,0.0232558139534884
"1472","Jeff Holiday","StevenCrowder","UCAldq8BAAGdsX9UyK_09-ZA","UCIveFvW-ARp_B_RckhweNJw",1,9525,0.0232558139534884
"1473","John Stossel","Domination Station","UCjo1uN-aM3rmBV46xj7l2KA","UCqxzXCQqNQ9wSwHPtZKHrlQ",1,19735,0.0149253731343284
"1474","John Stossel","Fox News","UCjo1uN-aM3rmBV46xj7l2KA","UCXIJgqnII2ZOINSWNOGFThA",1,17995,0.0149253731343284
"1475","John Stossel","Joe Rogan University - Fan Channel","UCjo1uN-aM3rmBV46xj7l2KA","UCrm7RGOsstgF4qAG5mFGK-w",1,19647,0.0149253731343284
"1476","John Stossel","PJ Media","UCjo1uN-aM3rmBV46xj7l2KA","UCWq53_f3zgMcWuE-XFKSpyQ",1,169495,0.0149253731343284
"1477","John Stossel","Project Veritas Action","UCjo1uN-aM3rmBV46xj7l2KA","UCEE8w-v6Gg4j3ze3oX-urEw",1,19735,0.0149253731343284
"1478","John Stossel","SJWCentral","UCjo1uN-aM3rmBV46xj7l2KA","UC-jlxuVAVEl2PXTaGno7gSA",1,169495,0.0149253731343284
"1479","John Stossel","The Rubin Report","UCjo1uN-aM3rmBV46xj7l2KA","UCJdKr0Bgd_5saZYqLCa9mng",1,19647,0.0149253731343284
"1480","John Stossel","TheBlaze","UCjo1uN-aM3rmBV46xj7l2KA","UCKgJEs_v0JB-6jWb8lIy9Xw",1,60934,0.0149253731343284
"1481","Lauren Chen","Anthony Brian Logan","UCLUrVTVTA3PnUFpYvpfMcpg","UCu8ebUHoKbhVY0tavNdhwvw",1,58803,0.0169491525423729
"1482","Lauren Chen","Atheism-is-Unstoppable-2","UCLUrVTVTA3PnUFpYvpfMcpg","UCXyLkBdJzh3SfFw6GvHkXKw",1,49795,0.0169491525423729
"1483","Lauren Chen","Computing Forever","UCLUrVTVTA3PnUFpYvpfMcpg","UCT9D87j5W7PtE7NHOR5DUOQ",1,72927,0.0169491525423729
"1484","Lauren Chen","Domination Station","UCLUrVTVTA3PnUFpYvpfMcpg","UCqxzXCQqNQ9wSwHPtZKHrlQ",1,72927,0.0169491525423729
"1485","Lauren Chen","Golden State Times","UCLUrVTVTA3PnUFpYvpfMcpg","UCWXPkK02j6MHW-4xCJzgMuw",1,18607,0.0169491525423729
"1486","Lauren Chen","James Allsup","UCLUrVTVTA3PnUFpYvpfMcpg","UCIZBXVGIJoJMXf8giib0IiQ",1,58803,0.0169491525423729
"1487","Lauren Chen","JRE Clips","UCLUrVTVTA3PnUFpYvpfMcpg","UCnxGkOGNMqQEUMvroOWps6Q",1,49795,0.0169491525423729
"1488","Lauren Chen","Sargon of Akkad","UCLUrVTVTA3PnUFpYvpfMcpg","UC-yewGHQbNFpDrGM0diZOLA",1,18607,0.0169491525423729
"1489","Lauren Chen","SJWCentral","UCLUrVTVTA3PnUFpYvpfMcpg","UC-jlxuVAVEl2PXTaGno7gSA",1,58803,0.0169491525423729
"1490","Lauren Chen","The Daily Wire","UCLUrVTVTA3PnUFpYvpfMcpg","UCaeO5vkdj5xOQHp4UmIN6dw",1,58803,0.0169491525423729
"1491","Lauren Chen","The Iconoclast","UCLUrVTVTA3PnUFpYvpfMcpg","UClJ8Z0YvEm-ClFj3fdQgQkw",1,33209,0.0169491525423729
"1492","Lauren Chen","The Liberty Hound","UCLUrVTVTA3PnUFpYvpfMcpg","UCsGg9JQ4X7u2A6gCEmtVRmw",1,33209,0.0169491525423729
"1493","Lauren Chen","USA TODAY","UCLUrVTVTA3PnUFpYvpfMcpg","UCP6HGa63sBC7-KHtkme-p-g",1,46316,0.0169491525423729
"1494","Mike Cernovich","Connors Conquest","UC87YBeLMwXhgaw5tcCxsXgQ","UCK70NBiy-dXseWDTfWDIVlQ",1,5929,0.025
"1495","Mike Cernovich","Fleccas Talks","UC87YBeLMwXhgaw5tcCxsXgQ","UCIpwPuJsrboNnf200oV8cWQ",1,3514,0.025
"1496","Mike Cernovich","Fox News","UC87YBeLMwXhgaw5tcCxsXgQ","UCXIJgqnII2ZOINSWNOGFThA",1,5929,0.025
"1497","Mike Cernovich","James Allsup","UC87YBeLMwXhgaw5tcCxsXgQ","UCIZBXVGIJoJMXf8giib0IiQ",1,5929,0.025
"1498","Mike Cernovich","Jimmy Kimmel Live","UC87YBeLMwXhgaw5tcCxsXgQ","UCa6vGFO9ty8v5KZJXQxdhaw",1,3514,0.025
"1499","Mike Cernovich","Paul Joseph Watson","UC87YBeLMwXhgaw5tcCxsXgQ","UCittVh8imKanO_5KohzDbpg",1,2978,0.025
"1500","Mike Cernovich","Rebel Media","UC87YBeLMwXhgaw5tcCxsXgQ","UCGy6uV7yqGWDeUWTZzT3ZEg",1,2978,0.025
"1501","Mike Cernovich","The Majority Report w/ Sam Seder","UC87YBeLMwXhgaw5tcCxsXgQ","UC-3jIAlnQmbbVMV6gR7K8aQ",1,3514,0.025
"1502","Mike Cernovich","The Next News Network","UC87YBeLMwXhgaw5tcCxsXgQ","UCLoNQH9RCndfUGOb2f7E1Ew",1,5929,0.025
"1503","MILO","Fox News","UC0aVoboXBUx2-tVIWHc3W2Q","UCXIJgqnII2ZOINSWNOGFThA",1,74968,0.1
"1504","MILO","Rebel Media","UC0aVoboXBUx2-tVIWHc3W2Q","UCGy6uV7yqGWDeUWTZzT3ZEg",1,74968,0.1
"1505","MILO","The Rubin Report","UC0aVoboXBUx2-tVIWHc3W2Q","UCJdKr0Bgd_5saZYqLCa9mng",1,74968,0.1
"1506","Mouthy Buddha","Black Pigeon Speaks","UCKEt1xKVBLuL175dkk8rqLg","UCmrLCXSDScliR7q8AxxjvXg",1,13222,0.05
"1507","Mouthy Buddha","Destiny","UCKEt1xKVBLuL175dkk8rqLg","UC554eY5jNUfDq3yDOJYirOQ",1,34337,0.05
"1508","NowThis World","Democracy Now!","UCgRvm1yLFoaQKhmaTqXk9SA","UCzuqE7-t13O4NIDYJfakrhw",1,87122,0.0142857142857143
"1509","NowThis World","Fox News","UCgRvm1yLFoaQKhmaTqXk9SA","UCXIJgqnII2ZOINSWNOGFThA",1,87122,0.0142857142857143
"1510","NowThis World","LastWeekTonight","UCgRvm1yLFoaQKhmaTqXk9SA","UC3XTzVzaHQEd30rQbuvCtTQ",1,97364,0.0142857142857143
"1511","NowThis World","Political News Networks","UCgRvm1yLFoaQKhmaTqXk9SA","UCmhT57vCaS4kPIalY_rrysg",1,12827,0.0142857142857143
"1512","NowThis World","The Late Show with Stephen Colbert","UCgRvm1yLFoaQKhmaTqXk9SA","UCMtFAi84ehTSYSE9XoHefig",1,12827,0.0142857142857143
"1513","NowThis World","TheBlaze","UCgRvm1yLFoaQKhmaTqXk9SA","UCKgJEs_v0JB-6jWb8lIy9Xw",1,93876,0.0142857142857143
"1514","NowThis World","TheRealNews","UCgRvm1yLFoaQKhmaTqXk9SA","UCrmm_7RDZJeQzq2-wvmjueg",1,93876,0.0142857142857143
"1515","NowThis World","Trump Fan Network","UCgRvm1yLFoaQKhmaTqXk9SA","UCtZIK88xkeTXf49BgVXs0HA",1,34983,0.0142857142857143
"1516","NowThis World","Wall Street Journal","UCgRvm1yLFoaQKhmaTqXk9SA","UCK7tptUDHh-RYDsdxO1-5QQ",1,87122,0.0142857142857143
"1517","NowThis World","Washington Post","UCgRvm1yLFoaQKhmaTqXk9SA","UCHd62-u_v4DvJ8TCFtpi4GA",1,12827,0.0142857142857143
"1518","Operation Freedom","Fox News","UCJ-qLG1bdWVrHM-Hu2W73CQ","UCXIJgqnII2ZOINSWNOGFThA",1,101932,0.0166666666666667
"1519","Operation Freedom","Fox News Insider","UCJ-qLG1bdWVrHM-Hu2W73CQ","UCqlYzSgsh5jdtWYfVIBoTDw",1,165032,0.0166666666666667
"1520","Operation Freedom","Golden State Times","UCJ-qLG1bdWVrHM-Hu2W73CQ","UCWXPkK02j6MHW-4xCJzgMuw",1,101932,0.0166666666666667
"1521","Operation Freedom","OpenMind","UCJ-qLG1bdWVrHM-Hu2W73CQ","UCw5pSFA1KVZJruigo_FVv2Q",1,168888,0.0166666666666667
"1522","Operation Freedom","SGTreport","UCJ-qLG1bdWVrHM-Hu2W73CQ","UC2nQYGjfe9I_tgWpqgJorUg",1,168888,0.0166666666666667
"1523","Operation Freedom","The Daily Wire","UCJ-qLG1bdWVrHM-Hu2W73CQ","UCaeO5vkdj5xOQHp4UmIN6dw",1,103209,0.0166666666666667
"1524","Operation Freedom","TheRealNews","UCJ-qLG1bdWVrHM-Hu2W73CQ","UCrmm_7RDZJeQzq2-wvmjueg",1,103209,0.0166666666666667
"1525","Operation Freedom","Washington Post","UCJ-qLG1bdWVrHM-Hu2W73CQ","UCHd62-u_v4DvJ8TCFtpi4GA",1,101932,0.0166666666666667
"1526","Operation Freedom","YAFTV","UCJ-qLG1bdWVrHM-Hu2W73CQ","UC4-AGCUwX7C-D4BsBook9fQ",1,165032,0.0166666666666667
"1527","Paul Joseph Watson","Lauren Chen","UCittVh8imKanO_5KohzDbpg","UCLUrVTVTA3PnUFpYvpfMcpg",1,415980,0.0188679245283019
"1528","Paul Joseph Watson","Lionel Nation","UCittVh8imKanO_5KohzDbpg","UCa3-BNaCeCvGSfhMuotYskg",1,399958,0.0188679245283019
"1529","Paul Joseph Watson","MSNBC","UCittVh8imKanO_5KohzDbpg","UCaXkIU1QidjPwiAYu6GcHjg",1,399958,0.0188679245283019
"1530","Paul Joseph Watson","PowerfulJRE","UCittVh8imKanO_5KohzDbpg","UCzQUP1qoWDoEbmsQxvdjxgQ",1,399958,0.0188679245283019
"1531","Paul Joseph Watson","The Liberty Hound","UCittVh8imKanO_5KohzDbpg","UCsGg9JQ4X7u2A6gCEmtVRmw",1,641767,0.0188679245283019
"1532","Paul Joseph Watson","The New York Times","UCittVh8imKanO_5KohzDbpg","UCqnbDFdCpuN8CMEg0VuEBqA",1,293680,0.0188679245283019
"1533","Paul Joseph Watson","VICE News","UCittVh8imKanO_5KohzDbpg","UCZaT_X_mc0BI-djXOlfhqWQ",1,293680,0.0188679245283019
"1534","PragerU","AdamKokesh","UCZWlSUNDvCCS1hBiXV0zKcA","UC0RJJ_Wm7jyOU9eY10LgcwA",1,212875,0.0104166666666667
"1535","PragerU","OpenMind","UCZWlSUNDvCCS1hBiXV0zKcA","UCw5pSFA1KVZJruigo_FVv2Q",1,51254,0.0104166666666667
"1536","PragerU","The Liberty Hound","UCZWlSUNDvCCS1hBiXV0zKcA","UCsGg9JQ4X7u2A6gCEmtVRmw",1,280208,0.0104166666666667
"1537","PragerU","The Rubin Report","UCZWlSUNDvCCS1hBiXV0zKcA","UCJdKr0Bgd_5saZYqLCa9mng",1,37163,0.0104166666666667
"1538","PragerU","Turning Point USA","UCZWlSUNDvCCS1hBiXV0zKcA","UCVrK_pMRp_q8IelpfUCTGLQ",1,300629,0.0104166666666667
"1539","Real Time with Bill Maher","David Pakman Show","UCy6kyFxaMqGtpE3pQTflK8A","UCvixJtaXuNdMPUGdOPcY8Ag",1,942363,0.0103092783505155
"1540","Real Time with Bill Maher","Jimmy Kimmel Live","UCy6kyFxaMqGtpE3pQTflK8A","UCa6vGFO9ty8v5KZJXQxdhaw",1,903435,0.0103092783505155
"1541","Real Time with Bill Maher","Late Night with Seth Meyers","UCy6kyFxaMqGtpE3pQTflK8A","UCVTyTA7-g9nopHeHbeuvpRA",1,274511,0.0103092783505155
"1542","Real Time with Bill Maher","Political News Networks","UCy6kyFxaMqGtpE3pQTflK8A","UCmhT57vCaS4kPIalY_rrysg",1,942363,0.0103092783505155
"1543","Real Time with Bill Maher","The Young Turks","UCy6kyFxaMqGtpE3pQTflK8A","UC1yBKRuGpC1tSM73A0ZjYjQ",1,274511,0.0103092783505155
"1544","ReasonTV","BEME News","UC0uVZd8N7FfIZnPu0y7o95A","UCY0YIply-je0EhSWLgpftVw",1,11074,0.00833333333333333
"1545","ReasonTV","Joe Rogan University - Fan Channel","UC0uVZd8N7FfIZnPu0y7o95A","UCrm7RGOsstgF4qAG5mFGK-w",1,15708,0.00833333333333333
"1546","ReasonTV","RT America","UC0uVZd8N7FfIZnPu0y7o95A","UCczrL-2b-gYK3l4yDld4XlQ",1,94572,0.00833333333333333
"1547","ReasonTV","StevenCrowder","UC0uVZd8N7FfIZnPu0y7o95A","UCIveFvW-ARp_B_RckhweNJw",1,46482,0.00833333333333333
"1548","ReasonTV","The Atlantic","UC0uVZd8N7FfIZnPu0y7o95A","UCK0z0_5uL7mb9IjntOKi5XQ",1,16918,0.00833333333333333
"1549","ReasonTV","The Economist","UC0uVZd8N7FfIZnPu0y7o95A","UC0p5jTq6Xx_DosDFxVXnWaQ",1,339028,0.00833333333333333
"1550","ReasonTV","The New York Times","UC0uVZd8N7FfIZnPu0y7o95A","UCqnbDFdCpuN8CMEg0VuEBqA",1,11074,0.00833333333333333
"1551","ReasonTV","USA TODAY","UC0uVZd8N7FfIZnPu0y7o95A","UCP6HGa63sBC7-KHtkme-p-g",1,16918,0.00833333333333333
"1552","ReasonTV","Wall Street Journal","UC0uVZd8N7FfIZnPu0y7o95A","UCK7tptUDHh-RYDsdxO1-5QQ",1,21985,0.00833333333333333
"1553","ReasonTV","Washington Post","UC0uVZd8N7FfIZnPu0y7o95A","UCHd62-u_v4DvJ8TCFtpi4GA",1,16918,0.00833333333333333
"1554","Sargon of Akkad","Computing Forever","UC-yewGHQbNFpDrGM0diZOLA","UCT9D87j5W7PtE7NHOR5DUOQ",1,358006,0.0125
"1555","Sargon of Akkad","Connors Conquest","UC-yewGHQbNFpDrGM0diZOLA","UCK70NBiy-dXseWDTfWDIVlQ",1,264979,0.0125
"1556","Sargon of Akkad","PowerfulJRE","UC-yewGHQbNFpDrGM0diZOLA","UCzQUP1qoWDoEbmsQxvdjxgQ",1,105991,0.0125
"1557","Sargon of Akkad","Rebel Media","UC-yewGHQbNFpDrGM0diZOLA","UCGy6uV7yqGWDeUWTZzT3ZEg",1,173453,0.0125
"1558","Sargon of Akkad","SJWCentral","UC-yewGHQbNFpDrGM0diZOLA","UC-jlxuVAVEl2PXTaGno7gSA",1,358006,0.0125
"1559","Sargon of Akkad","Stefan Molyneux","UC-yewGHQbNFpDrGM0diZOLA","UCC3L8QaxqEGUiBC252GHy3w",1,317269,0.0125
"1560","Sargon of Akkad","The Daily Wire","UC-yewGHQbNFpDrGM0diZOLA","UCaeO5vkdj5xOQHp4UmIN6dw",1,173453,0.0125
"1561","Sargon of Akkad","The Young Turks","UC-yewGHQbNFpDrGM0diZOLA","UC1yBKRuGpC1tSM73A0ZjYjQ",1,180935,0.0125
"1562","Sargon of Akkad","Timcast","UC-yewGHQbNFpDrGM0diZOLA","UCe02lGcO-ahAURWuxAJnjdA",1,180935,0.0125
